318,212,89,58
185,98,94,62
72,116,49,53
270,101,75,55
663,153,72,54
209,551,52,59
555,101,49,55
691,204,46,53
26,282,57,60
556,153,63,57
371,715,60,73
609,101,49,58
148,501,46,60
37,119,39,55
90,680,43,58
99,341,42,59
433,714,44,71
114,398,39,58
79,285,43,59
600,151,56,56
162,217,61,51
637,319,70,50
451,267,79,56
571,260,80,56
105,224,63,53
293,436,102,58
42,508,52,55
191,495,84,67
594,762,86,63
125,449,77,53
191,608,82,60
480,650,65,60
134,337,56,59
152,397,54,53
123,739,69,54
386,270,70,54
671,257,56,53
341,102,69,52
536,644,71,63
669,99,70,62
35,450,55,54
187,334,72,56
429,156,109,51
533,318,52,56
295,489,90,61
408,323,75,65
262,549,98,56
139,556,75,59
590,682,90,60
38,172,41,59
39,229,65,52
563,203,93,56
35,682,68,55
40,742,59,60
33,344,67,57
200,440,102,53
191,158,82,51
409,211,76,50
98,506,56,51
687,632,53,54
117,620,74,59
476,104,79,52
508,587,82,58
214,276,82,55
118,676,74,59
163,45,96,56
480,207,87,56
601,636,77,52
528,375,79,53
68,567,82,54
195,392,61,54
264,729,97,62
79,165,116,57
37,398,80,58
228,208,86,62
293,269,92,57
480,705,110,66
264,43,79,59
111,108,80,52
489,318,50,64
577,316,66,68
253,494,52,56
29,566,48,46
89,620,32,62
27,622,72,56
655,576,68,60
91,746,34,70
683,684,66,58
693,752,48,62
