446,67,158,123
567,57,192,129
746,58,99,127
368,186,139,115
476,184,100,120
565,185,220,121
770,181,91,112
826,175,139,123
949,169,95,124
1039,173,131,129
1159,177,128,122
348,316,196,121
525,315,144,119
649,319,89,112
716,309,60,121
753,303,179,118
912,309,98,118
987,301,104,133
1034,322,79,96
1085,301,161,128
1189,298,118,125
1285,306,84,110
1343,312,89,98
1413,306,102,107
1488,318,55,92
1531,307,73,102
1594,301,67,118
1636,295,125,112
1740,295,101,119
162,437,48,101
205,427,86,113
289,425,119,114
402,429,87,114
485,432,89,112
545,438,197,107
723,431,94,103
808,420,113,124
895,429,133,110
1014,417,124,120
1106,427,122,101
1217,420,129,111
1318,418,94,104
1397,401,155,122
1548,395,150,120
1693,389,128,124
549,536,1,4
14,535,130,130
117,537,83,111
189,538,81,115
269,542,81,116
336,531,218,122
546,535,102,121
624,532,118,117
709,542,67,108
775,535,105,112
842,541,65,108
895,532,147,110
1005,534,89,91
1088,523,142,117
1230,517,80,121
1282,518,128,121
1404,520,179,115
1557,513,145,109
1658,510,165,109
38,666,188,92
201,634,86,121
277,641,175,109
428,641,63,111
480,635,68,109
548,640,190,108
715,644,138,108
844,631,183,118
997,642,72,103
1057,636,97,109
1139,636,181,105
1304,636,171,106
1481,617,93,118
1553,618,262,108
88,747,117,109
189,742,194,118
345,752,78,99
419,750,138,106
550,746,56,92
593,751,81,93
669,746,126,102
776,751,121,97
890,742,99,106
967,745,215,116
1164,742,88,105
1241,744,77,108
1311,732,146,111
1453,733,73,109
1519,736,84,110
1583,734,137,106
1696,729,104,109
157,864,57,95
207,862,89,107
292,860,77,101
363,861,81,100
442,859,116,96
552,855,87,111
623,852,90,103
703,848,114,108
818,855,81,104
893,849,125,113
971,874,68,72
1035,852,117,116
1322,835,115,119
1430,832,112,120
1543,838,71,118
1598,833,117,119
1698,821,85,126
1135,828,196,134
250,959,97,120
338,961,92,110
419,966,110,108
525,968,89,113
598,968,125,107
717,967,72,102
778,968,63,103
824,969,89,94
905,961,136,103
1018,970,67,95
1073,963,68,111
1130,965,81,109
1193,958,65,117
1248,949,91,108
1326,953,148,110
1447,960,63,96
1500,943,78,118
1560,948,82,102
1626,936,78,110
1691,931,92,115
