673,1123,67,69
677,988,57,76
725,792,159,61
642,381,164,86
333,1321,106,49
439,604,134,77
316,974,88,68
709,921,70,71
810,126,81,59
863,1044,74,66
479,386,123,70
43,213,120,73
394,676,126,77
625,114,98,75
667,1260,60,64
843,450,55,58
291,752,59,79
742,256,55,65
820,1042,48,70
796,330,49,69
121,1359,83,62
827,71,91,54
530,820,54,74
686,736,49,67
186,1305,49,62
140,347,64,67
147,1418,56,61
148,1476,63,89
297,893,149,67
719,1245,127,75
726,853,60,67
862,591,48,62
612,866,126,55
455,1204,82,48
571,1128,82,63
332,1026,114,69
337,1196,111,56
729,123,76,61
771,446,79,65
738,728,111,75
398,953,84,83
669,193,106,66
443,256,83,88
827,909,75,64
462,950,93,77
208,1248,132,57
181,346,67,67
439,894,124,61
847,325,69,74
771,197,102,54
572,610,101,69
167,279,128,66
179,218,99,68
204,143,99,63
539,1191,142,57
532,524,127,96
592,744,91,62
686,1190,128,62
741,1049,90,66
348,750,119,69
443,1128,136,89
316,615,125,68
287,471,134,74
383,1076,151,68
640,1065,108,59
236,1196,96,55
469,1386,94,55
178,837,104,64
586,1248,97,64
786,833,108,77
308,1138,138,61
732,656,85,69
479,1261,121,51
766,916,80,72
440,1014,121,71
488,754,103,69
762,586,90,70
340,1248,143,87
516,660,187,103
221,613,119,71
259,1082,132,62
287,686,110,67
161,405,124,68
700,658,41,90
515,326,96,57
78,86,121,62
465,464,117,74
270,824,137,72
324,391,153,79
280,1369,95,66
598,806,101,70
232,1309,106,69
517,265,97,64
426,332,96,62
305,524,254,103
255,476,50,84
55,141,130,90
201,65,112,84
817,1189,84,62
869,1252,73,47
438,1327,141,58
69,1379,54,53
206,1368,81,72
366,1369,81,74
50,1416,116,64
69,1468,86,80
205,1437,77,64
238,1020,103,75
561,995,112,80
730,979,107,84
825,973,96,80
206,963,117,85
565,884,50,73
417,813,105,96
669,595,93,69
57,472,204,112
429,467,56,82
593,184,93,96
