733,110,35,109
602,115,77,119
824,115,54,112
754,108,79,109
861,103,79,109
919,106,89,105
1001,92,58,119
1050,101,93,105
1099,99,161,102
598,199,44,96
633,206,114,89
705,208,63,75
751,201,100,89
831,199,72,98
889,196,126,89
989,192,144,89
1112,180,142,96
705,280,114,109
868,266,137,109
982,271,123,100
1092,259,172,105
484,346,321,100
877,353,196,86
1080,350,163,98
472,443,96,89
644,422,116,98
728,427,91,91
1066,429,172,98
905,427,163,98
803,429,112,96
565,425,91,102
826,511,189,93
488,518,161,72
630,492,203,116
1015,495,207,105
353,581,203,98
535,574,105,93
805,585,58,93
842,581,193,91
1019,560,182,109
535,650,116,112
633,631,119,116
728,652,107,96
814,652,105,93
894,657,102,84
991,650,72,109
1050,647,142,98
409,659,140,96
689,724,179,86
859,722,182,89
1036,717,126,96
404,796,98,107
477,799,137,96
609,794,154,102
842,801,123,96
1001,785,165,91
