401,146,188,68
593,127,128,85
318,232,118,80
282,243,55,82
427,228,103,75
521,206,126,85
639,197,97,69
249,325,160,69
400,315,98,70
199,352,50,47
492,310,50,77
111,417,106,73
214,409,110,67
317,401,136,69
448,399,80,54
520,378,97,78
607,381,116,68
42,506,95,64
126,496,116,81
243,477,106,76
332,465,169,76
496,468,54,74
548,483,74,55
133,571,127,71
240,566,119,71
350,555,92,73
493,554,60,76
548,555,80,53
53,664,87,63
131,652,62,81
323,644,85,70
401,637,70,75
501,632,64,84
179,648,131,81
46,725,131,90
172,722,137,82
303,720,50,78
337,718,115,73
465,718,155,59
474,801,82,56
555,778,119,70
556,620,73,81
619,700,68,74
642,518,103,86
627,592,105,96
435,797,57,72
