450,78,158,123
571,68,192,129
750,69,99,127
372,197,139,115
480,195,100,120
569,196,220,121
774,192,91,112
830,186,139,123
953,180,95,124
1043,184,131,129
1163,188,128,122
352,327,196,121
529,326,144,119
653,330,89,112
720,320,60,121
757,314,179,118
916,320,98,118
991,312,104,133
1038,333,79,96
1089,312,161,128
1193,309,118,125
1289,317,84,110
1347,323,89,98
1417,317,102,107
1492,329,55,92
1535,318,73,102
1598,312,67,118
1640,306,125,112
1744,306,101,119
166,448,48,101
209,438,86,113
293,436,119,114
406,440,87,114
489,443,89,112
549,449,197,107
727,442,94,103
812,431,113,124
899,440,133,110
1018,428,124,120
1110,438,122,101
1221,431,129,111
1322,429,94,104
1401,412,155,122
1552,406,150,120
1697,400,128,124
553,547,1,4
18,546,130,130
121,548,83,111
193,549,81,115
273,553,81,116
340,542,218,122
550,546,102,121
628,543,118,117
713,553,67,108
779,546,105,112
846,552,65,108
899,543,147,110
1009,545,89,91
1092,534,142,117
1234,528,80,121
1286,529,128,121
1408,531,179,115
1561,524,145,109
1662,521,165,109
42,677,188,92
205,645,86,121
281,652,175,109
432,652,63,111
484,646,68,109
552,651,190,108
719,655,138,108
848,642,183,118
1001,653,72,103
1061,647,97,109
1143,647,181,105
1308,647,171,106
1485,628,93,118
1557,629,262,108
92,758,117,109
193,753,194,118
349,763,78,99
423,761,138,106
554,757,56,92
597,762,81,93
673,757,126,102
780,762,121,97
894,753,99,106
971,756,215,116
1168,753,88,105
1245,755,77,108
1315,743,146,111
1457,744,73,109
1523,747,84,110
1587,745,137,106
1700,740,104,109
161,875,57,95
211,873,89,107
296,871,77,101
367,872,81,100
446,870,116,96
556,866,87,111
627,863,90,103
707,859,114,108
822,866,81,104
897,860,125,113
975,885,68,72
1039,863,117,116
1326,846,115,119
1434,843,112,120
1547,849,71,118
1602,844,117,119
1702,832,85,126
1139,839,196,134
254,970,97,120
342,972,92,110
423,977,110,108
529,979,89,113
602,979,125,107
721,978,72,102
782,979,63,103
828,980,89,94
909,972,136,103
1022,981,67,95
1077,974,68,111
1134,976,81,109
1197,969,65,117
1252,960,91,108
1330,964,148,110
1451,971,63,96
1504,954,78,118
1564,959,82,102
1630,947,78,110
1695,942,92,115
1507,1131,0,0
272,1079,181,106
445,1073,172,102
623,1065,149,122
756,1082,155,111
896,1083,0,0
896,1083,164,105
1056,1073,148,103
1193,1066,131,115
1319,1069,57,97
1361,1070,141,108
1491,1067,144,106
1623,1067,164,108
255,1214,68,119
297,1222,229,106
507,1220,286,107
824,1209,68,118
859,1211,150,111
1006,1209,146,118
1138,1212,86,102
1215,1203,74,105
1283,1215,70,67
1341,1203,96,115
1426,1210,122,112
1531,1202,256,113
366,1479,94,111
448,1489,116,103
545,1488,124,103
632,1481,108,105
729,1484,122,107
822,1491,65,101
876,1491,115,106
980,1489,119,104
1091,1490,73,104
1158,1496,97,103
1236,1489,94,106
371,1360,81,110
439,1349,76,120
508,1353,126,108
621,1358,134,107
741,1355,259,121
973,1360,106,103
1070,1368,55,78
1120,1345,75,117
1183,1355,95,111
1269,1360,73,95
1333,1355,78,111
1389,1358,186,108
1562,1347,218,122
1314,1494,100,99
1410,1489,97,104
1497,1488,111,105
1574,1492,91,94
1658,1489,114,92
356,1588,88,107
443,1593,99,104
526,1598,99,92
595,1596,86,94
677,1592,86,103
762,1596,107,109
949,1602,83,105
1027,1592,64,101
1085,1592,88,117
1158,1595,94,106
1231,1576,87,123
1298,1583,115,115
1394,1585,110,113
1491,1589,133,113
1605,1584,101,102
1689,1595,78,77
409,1696,112,102
495,1698,119,109
605,1702,129,104
715,1696,78,110
785,1706,137,109
903,1710,70,96
960,1706,59,105
1008,1711,93,98
1086,1702,75,101
1148,1700,109,107
1250,1699,99,100
1323,1699,118,101
1394,1715,83,84
1458,1702,61,95
1508,1675,149,128
1627,1675,124,121
465,1809,63,92
513,1808,113,107
575,1830,60,76
623,1803,135,105
751,1793,154,139
1045,1787,162,137
1199,1789,82,136
1271,1785,118,137
1369,1783,171,141
1599,1781,153,125
646,1931,89,117
723,1936,98,121
884,1792,179,140
800,1930,94,128
949,2026,0,0
983,1934,151,122
854,1932,139,122
