415,636,95,67
140,811,70,73
176,649,57,81
150,878,55,73
177,732,88,74
589,260,124,113
380,28,86,82
222,484,120,91
407,485,79,81
231,646,79,81
492,188,110,74
549,778,83,71
457,861,94,63
461,411,125,78
259,722,91,83
455,707,104,79
79,730,98,81
551,695,87,78
395,800,89,68
572,400,111,96
544,30,96,88
590,183,121,79
467,28,86,80
499,624,126,75
635,690,95,79
573,122,117,66
349,705,115,88
338,567,162,72
193,806,143,72
296,29,98,81
635,766,89,77
185,873,101,70
30,578,151,71
35,647,144,88
322,493,80,77
505,122,80,70
478,483,100,87
322,799,96,72
347,414,128,84
633,26,91,107
318,634,102,75
545,840,101,92
357,862,107,63
281,864,74,69
282,933,126,68
238,573,107,75
210,19,101,90
466,114,61,64
542,263,51,87
182,504,60,79
178,581,60,76
281,630,55,73
474,786,84,81
635,850,68,78
375,922,104,78
