581,134,60,45
688,182,49,53
454,93,80,44
662,182,36,53
407,280,44,53
320,282,48,49
495,235,45,48
735,183,23,44
543,290,66,49
499,131,90,51
394,132,64,42
342,128,49,47
637,133,62,45
445,231,55,48
450,177,63,56
649,86,60,45
450,279,56,46
576,177,94,61
669,286,26,52
364,280,41,54
554,230,101,65
612,288,64,48
320,232,53,47
716,233,42,46
343,88,110,47
664,235,56,52
504,284,49,45
368,175,58,52
316,171,70,61
507,180,73,57
694,131,41,52
599,88,59,47
456,129,48,49
378,226,65,53
524,87,70,46
305,136,35,31
422,179,29,50
650,232,20,54
686,293,36,41
716,295,35,36
499,713,44,55
582,705,58,55
586,862,88,57
339,876,54,45
474,868,39,46
490,763,36,52
579,810,50,58
664,860,75,52
338,821,62,53
607,752,51,55
513,866,72,45
540,713,51,53
448,818,53,48
648,746,64,55
515,761,90,54
333,705,52,61
422,707,58,58
613,803,65,59
697,697,61,48
399,763,83,53
498,813,83,50
394,871,87,44
381,708,46,57
314,763,84,53
396,814,60,55
641,696,56,53
467,717,18,26
480,707,23,27
481,730,21,31
306,695,33,74
632,667,58,27
587,669,40,36
507,672,72,41
439,673,65,36
405,672,42,35
340,670,65,39
572,811,23,56
311,817,29,60
314,881,28,48
683,813,34,44
323,933,25,28
539,917,44,41
591,919,73,38
446,918,103,47
352,923,91,41
719,805,40,50
