2425,376,196,153
2691,384,369,131
3062,363,304,156
2304,511,359,153
2793,488,178,141
3116,487,257,137
2130,649,331,84
2467,622,413,141
3028,605,255,141
2136,727,454,187
2578,775,143,149
2676,751,366,164
3042,760,290,137
2164,927,128,159
2243,896,298,148
2480,890,252,188
2653,918,151,171
2798,909,187,173
2972,888,376,159
2244,1121,457,144
2672,1111,363,179
3053,1117,268,143
2161,1282,311,112
2455,1258,281,152
2818,1284,205,160
3058,1239,269,176
2048,1423,381,111
2413,1418,252,161
2619,1446,309,113
2885,1390,307,184
3156,1376,185,157
1028,1636,376,118
2179,1542,225,169
2664,1565,316,175
3069,1533,227,191
758,1771,359,190
1078,1749,240,189
1253,1760,309,152
1552,1745,232,145
1794,1741,258,141
2263,1671,187,212
2414,1717,166,165
2529,1692,174,197
2658,1709,229,191
2825,1750,288,130
3112,1700,266,171
697,1928,374,155
1112,1919,172,170
1269,1915,185,155
1409,1917,217,168
1778,1873,236,203
2020,1914,159,172
2293,1892,182,182
2415,1855,347,189
2749,1865,325,191
3049,1861,278,174
532,2138,95,150
1050,2083,217,148
1225,2052,323,190
1573,2054,250,206
1820,2047,232,207
2043,2061,311,137
2339,2044,313,164
2648,2028,373,151
2999,2021,294,168
525,2261,146,187
663,2259,326,164
1062,2230,234,139
2118,2198,323,153
2384,2154,416,182
2989,2140,310,193
991,2388,330,180
2124,2345,466,155
2593,2327,309,181
3083,2305,184,186
2952,2578,126,184
3095,2565,140,217
552,3224,285,176
825,3221,293,163
1365,3187,342,167
1720,3163,318,139
2308,3048,401,174
2954,3038,206,210
512,3616,316,193
884,3619,181,188
1191,3578,272,170
1425,3524,370,194
1747,3542,368,156
2010,3486,394,225
2401,3496,337,183
2737,3443,318,159
3053,3412,216,173
512,4023,348,158
863,3991,146,170
1037,3989,246,142
1274,3921,241,203
1456,3919,361,172
1842,3907,388,182
2227,3869,430,163
2656,3828,299,206
2961,3795,308,235
