1506,825,99,99
1411,943,67,70
1605,828,105,80
1481,940,127,76
1398,1016,108,67
1487,1010,92,57
1573,1003,60,73
1407,1077,64,70
1461,1077,41,60
1509,1077,67,57
1446,1156,29,67
1296,1150,86,70
1385,1150,60,67
1474,1147,51,64
1532,1143,60,73
1299,1223,60,67
1286,1280,70,73
1363,1226,54,60
1350,1291,54,64
1420,1225,60,60
1407,1295,64,54
1484,1221,54,54
1474,1291,54,57
1398,1339,92,80
1296,1443,64,64
1363,1446,38,51
1404,1433,83,70
1286,1513,76,64
1360,1510,89,60
1290,1586,92,51
1376,1575,70,51
1404,1635,60,51
1340,1642,67,45
1296,2177,51,60
1353,2177,80,67
1290,2126,64,48
1290,2368,70,67
1366,2371,51,70
1290,2307,76,60
1290,2441,73,57
1360,2314,29,48
1391,2314,45,57
1353,2253,80,57
1283,2237,73,73
1614,4132,99,83
1592,4221,89,54
1493,4218,96,67
1442,4284,80,80
1525,4297,41,54
1573,4297,76,45
1649,4288,57,57
1395,4364,118,70
1512,4358,51,64
1557,4342,111,70
1372,4431,124,67
1481,4421,57,73
1519,4412,86,67
1598,4405,111,60
1391,4507,108,60
1665,4469,99,60
1487,4469,108,92
1369,4558,108,80
1538,4555,45,67
1477,4558,67,76
1582,4546,115,73
1691,4526,96,76
1407,4632,86,64
1321,4638,96,73
1738,4612,92,64
1487,4625,111,73
1611,4625,131,64
1328,4705,89,80
1388,4698,111,70
1490,4689,86,67
1684,4670,111,67
1582,4679,102,67
1815,4682,67,45
1474,4781,57,60
1388,4788,80,64
1318,4794,70,60
1519,4765,57,80
1579,4765,38,70
1694,4765,32,60
1624,4756,64,76
1713,4756,64,64
1767,4746,67,83
1837,4746,60,70
1898,4746,54,54
1844,4931,99,83
1738,4944,102,73
1936,4924,80,70
2012,4902,54,80
2063,4912,73,70
1321,4991,22,51
1344,4995,54,54
1283,4982,38,70
1617,4953,124,76
1398,4975,80,80
1385,5131,38,70
1423,5135,22,64
1439,5128,83,83
1270,5125,115,86
1516,5100,166,99
1856,5068,121,76
1783,5080,70,76
2060,5055,70,86
1990,5065,57,83
1688,5096,92,83
1598,5552,35,60
1627,5549,57,76
1684,5386,105,83
1640,5240,96,70
1497,5393,89,86
1455,5393,45,96
1379,5412,73,73
1589,5399,99,76
1681,5545,96,80
1398,5552,111,89
1512,5552,83,76
1290,5552,108,96
1630,5714,54,70
1525,5714,99,70
1688,5685,67,99
1560,5835,127,96
1331,5870,226,92
1446,6044,143,86
1598,6023,153,92
1459,4955,163,82
