1977,423,144,150
2110,434,80,111
2184,436,270,136
2389,412,286,174
2806,425,310,146
3021,379,216,178
1704,541,317,134
1928,534,285,150
2169,548,224,148
2385,548,271,150
2710,553,372,146
3007,577,166,112
3177,572,172,132
1055,666,263,147
1311,662,252,157
1566,677,164,128
1718,666,435,133
2103,652,126,140
2258,695,324,106
2789,695,257,109
3034,676,270,143
3267,698,215,126
683,883,260,183
894,859,264,169
1156,835,266,148
1557,838,286,101
1811,826,308,135
2105,839,176,143
2269,817,345,145
2658,852,305,113
2978,828,317,152
3242,859,244,136
770,1024,204,154
966,1013,199,140
1108,967,493,169
1586,955,255,160
1853,961,131,117
1973,954,175,125
2149,941,295,180
2561,971,130,127
2677,931,232,171
2844,957,214,173
3025,961,211,149
3153,978,233,164
3344,957,152,177
864,1150,225,155
1022,1182,107,89
1123,1109,250,196
1321,1114,233,163
1477,1103,196,163
1639,1101,179,181
1809,1122,183,139
1980,1107,224,158
2188,1109,270,149
2419,1097,189,150
2598,1125,282,147
2894,1136,145,133
2990,1119,175,167
3153,1136,131,165
3254,1131,245,159
824,1299,221,148
1009,1264,173,167
1179,1285,278,143
1453,1220,353,201
1810,1262,353,160
2145,1239,454,143
2705,1261,394,168
3099,1259,396,145
692,1442,168,181
782,1440,201,156
980,1409,218,144
1185,1445,103,117
1280,1429,188,137
1454,1416,228,134
1673,1408,159,147
1808,1414,198,129
1962,1363,247,166
2183,1389,237,147
2942,1385,267,144
3232,1396,270,149
663,1612,176,148
795,1585,190,158
976,1558,191,150
1136,1568,75,117
1204,1576,69,110
1273,1558,255,161
1517,1545,154,151
1635,1552,215,146
1845,1541,111,139
1947,1508,206,164
2402,1528,195,132
2598,1506,214,168
2798,1530,333,134
3089,1515,251,187
3337,1511,169,158
679,1760,182,158
859,1726,159,150
985,1701,371,155
1348,1677,330,152
1615,1659,321,151
1929,1677,127,159
2044,1666,133,167
2504,1681,156,141
2612,1694,226,142
2773,1691,229,139
3000,1675,114,147
3095,1683,213,167
3224,1677,170,155
3387,1662,105,163
944,1887,111,183
1044,1836,258,184
1291,1810,377,185
1641,1794,259,186
1890,1819,289,159
2450,1792,361,178
2885,1829,202,153
3176,1813,286,173
1101,2014,253,154
1346,1993,278,170
1622,1990,187,152
1819,1974,288,157
2099,1975,136,147
2212,1957,278,165
2456,1994,340,152
2785,1989,329,143
3115,1960,202,163
3276,1966,217,136
1159,2164,280,173
1423,2154,255,155
1680,2141,168,161
1833,2115,332,182
2569,2148,260,147
2822,2117,183,151
2959,2140,188,150
3139,2110,119,185
3233,2101,184,148
954,2368,200,153
1431,2303,148,147
1579,2306,268,163
1836,2276,555,174
2379,2303,324,166
2697,2281,231,178
860,2602,255,147
1106,2578,178,151
1266,2551,119,168
1371,2540,239,175
1578,2505,240,163
1789,2502,170,185
1941,2514,198,137
2416,2536,251,150
830,2726,218,164
1022,2704,267,178
1276,2708,300,136
1870,2700,312,156
2960,2649,242,168
3243,2625,239,179
1031,2880,304,141
2600,2825,328,164
2920,2774,283,174
3230,2737,229,176
866,3054,227,153
1081,3030,158,145
1216,3009,113,150
1317,3016,198,126
1785,2952,188,179
1940,2968,277,172
2225,2949,190,158
2655,2941,335,193
2990,2933,251,148
3246,2886,231,155
891,3180,263,138
1148,3171,271,152
1421,3135,399,157
1820,3137,349,133
2168,3080,216,166
2532,3109,227,160
2917,3044,332,165
3249,3001,233,184
895,3314,288,178
1148,3286,300,192
1441,3257,337,187
1735,3265,231,157
1943,3233,265,205
2206,3256,160,158
2551,3193,373,199
2917,3170,300,183
3226,3168,249,167
1081,3458,248,156
1372,3438,413,165
1776,3413,206,173
2006,3413,348,159
2424,3381,506,178
2929,3351,295,167
3240,3287,245,169
1071,3608,331,166
1688,3612,201,122
1886,3593,255,141
2102,3544,256,184
2451,3565,304,136
2722,3510,396,216
3088,3456,218,182
1105,3761,147,147
1544,3758,180,148
1706,3733,345,156
2032,3738,276,152
2308,3717,109,147
2399,3731,220,142
2605,3686,300,181
2906,3661,141,177
3033,3633,309,185
1864,3877,158,187
2323,3868,261,181
2574,3874,193,194
2719,3866,289,155
3009,3826,216,171
3256,3795,219,160
2081,4070,234,126
2315,4051,358,139
2663,4010,303,146
2961,3992,291,152
3249,3920,215,201
2137,4202,520,160
2701,4125,500,194
3274,4109,204,199
1663,4362,278,155
1927,4341,365,149
2264,4328,298,177
2571,4338,232,164
2796,4340,275,145
3072,4324,196,132
3255,4258,229,196
1894,4519,214,137
2382,4509,183,133
2590,4501,153,121
2887,4472,265,169
3204,4464,259,135
