1144,414,384,255
1696,418,468,213
1676,708,267,203
599,1671,255,199
913,1619,263,247
1172,1579,422,219
1725,1551,354,203
1072,198,446,271
1681,202,358,247
1673,871,486,239
1912,668,410,215
579,805,287,271
690,1014,239,243
224,1299,394,239
1108,1192,466,287
626,1239,446,279
503,1496,362,207
882,1437,319,229
1207,1397,381,186
872,999,207,219
1084,979,214,255
2043,197,219,263
1868,1094,318,287
2163,1066,291,295
1693,1161,183,191
1669,1289,342,251
2015,1340,410,207
817,753,299,255
1120,693,418,275
1279,916,314,255
276,1031,414,271
