269,148,104,96
716,499,185,104
176,58,104,107
286,50,116,92
36,610,87,85
223,587,82,107
307,590,127,104
443,595,156,98
612,615,220,73
837,592,214,96
312,787,84,116
414,787,177,105
599,772,177,124
129,605,90,90
27,521,133,73
161,510,105,76
269,499,92,93
370,505,99,81
899,409,157,125
405,69,92,88
570,153,218,82
815,156,131,79
312,230,81,79
513,225,98,101
611,236,101,82
111,412,110,96
727,413,159,79
35,426,74,93
218,404,150,96
562,404,152,93
493,58,93,93
577,60,77,88
667,58,65,107
715,54,107,102
824,54,95,98
900,66,117,83
61,228,146,98
204,225,102,91
696,233,52,100
731,232,146,98
858,235,95,107
50,331,56,105
92,312,226,114
308,312,103,119
435,398,121,101
397,316,177,79
401,229,131,110
584,329,160,85
748,319,111,90
877,333,150,81
469,500,132,106
513,500,196,108
944,235,77,103
236,785,75,116
