1312,3435,73,106,SI
1385,3435,29,113,DIŠ
1377,3588,51,98,DIŠ
1286,3588,98,98,MURUB₄
1515,3563,79,104,ŠU
1580,3548,93,136,SI
1652,3570,111,115,|TE.A|
1900,3559,115,108,ZAG
1311,3671,101,104,MEŠ
1372,3667,104,108,GAR
1533,3656,72,108,ŠU₂
1584,3653,136,101,NU
1684,3663,136,90,|TE.A|
1803,3663,180,86,|TE.A|
2227,3645,79,97,GAR
2291,3645,68,86,A
2356,3631,136,101,TI
2471,3638,79,86,AŠ
2510,3631,119,83,KUR
2115,3642,119,97,GA
1964,3649,162,104,SAG
1501,3775,79,90,SI
1426,3760,83,111,ŠU
1562,3764,79,104,MAŠ
1630,3764,119,104,MA
1824,3757,111,97,DI
1691,3757,68,108,U
1727,3750,115,115,RU
1928,3753,86,97,AN
1990,3739,104,111,MI
1336,3864,108,111,TI
1253,3864,101,119,RU
1523,3861,101,111,U₂
1293,4037,119,72,KAM₂
1393,4033,162,97,MA
1419,3854,79,115,ERIN₂
1458,3854,97,129,NI
1677,3861,79,83,AN
1598,3864,104,97,LU
2528,3979,158,101,BAD
2665,3969,180,108,ŠU
2830,3976,122,115,SI
2241,3997,169,101,GAR₃
2851,3872,101,101,NI
2754,3868,111,101,|U.U|
2589,3893,83,79,KUR
2647,3864,126,115,MU
2521,3904,83,83,KU
2453,3893,79,90,MA
2385,3897,86,97,|GUD×KUR|
2237,3900,90,93,LAGAB
2291,3897,108,111,BAD
2007,3926,93,93,KUR
1968,3926,47,90,DIŠ
1903,3911,79,111,PAP
1828,3926,83,111,LU
1702,3933,129,101,U₂
1591,3940,115,101,|HI×NUN|
1350,3954,151,83,SU
1487,3958,122,83,|HI×ŠE|
1271,3969,93,68,E₂
2830,3789,122,90,TIL
2564,3818,83,83,EN
2496,3800,75,111,MAŠ
2640,3818,201,72,KAK
2280,3829,97,68,AD
2025,3832,136,101,KA
1961,3839,79,83,MU
1724,3850,115,86,IM
1817,3832,126,90,|U.KA|
1907,3839,75,86,ERIN₂
2690,3706,83,122,EN
2801,3710,65,93,UŠ
2765,3699,54,126,NU
2306,3746,115,90,A₂
2517,3732,86,72,KI
2582,3721,83,90,LU
2406,3735,115,72,SAG
1469,4181,144,126,LUGAL
1745,4166,169,119,LUGAL
2586,4134,75,122,KUR
2665,4145,40,83,AŠ
2711,4141,97,97,SUR
2812,4119,126,144,KI
2291,4130,93,144,ŠU₂
2388,4137,198,126,LUGAL
1264,4181,208,136,|TUR.UŠ|
1605,4155,140,151,GAL
1911,4163,111,126,KAL
1181,4360,93,108,AN
1268,4353,79,122,ŠAR₂
1336,4331,165,176,ŠEŠ
1828,4342,72,101,KUR
1490,4346,119,115,SUM
2866,4277,86,129,MA
2790,4256,90,144,KI
2708,4299,29,72,AŠ
2726,4281,83,122,SUR
2632,4285,86,104,KUR
2499,4285,140,119,LUGAL
2402,4306,104,108,SU
1300,4500,93,129,I
1393,4507,97,122,DUB
1487,4514,83,111,MEŠ
1566,4497,75,151,GIŠ
1620,4489,122,119,LI
1742,4486,151,136,|HU.SI|
2830,4425,111,119,KI
2327,4464,86,119,KI
2395,4453,72,133,KUR
2456,4450,129,147,|KA×ME|
2586,4443,68,144,EŠ₂
2115,4482,93,93,RI
1336,4640,65,115,A
1390,4637,119,158,TI
1505,4651,57,122,AŠ
1752,4637,108,151,TI
1555,4651,86,136,TAB
2844,4593,101,140,MA
2079,4622,93,144,NI
2162,4611,115,183,AŠ₂
2259,4619,205,144,|PIRIG×ZA|
2464,4604,194,140,|SAL.UR|
2729,4583,122,140,GAN₂@t
2657,4590,72,140,IGI
1544,4802,158,108,LUGAL
1699,4791,147,147,TI
2072,4787,122,133,KI
2158,4798,104,129,KAL
2259,4802,111,126,E₂
2359,4766,115,151,GAL
2467,4762,140,162,|I.A|
2604,4769,212,147,U₂
2819,4762,119,154,KIN
2252,5093,294,176,LUL
2546,5125,183,136,IGI
2754,5093,201,183,A₂
2815,4931,144,136,RU
2629,4935,187,147,DA
2503,4938,122,144,KUR
2370,4945,140,133,I
2295,4956,72,126,ŠU₂
2176,4949,122,126,MU
1454,4949,129,133,RU
1580,4971,119,97,I
1706,4974,101,122,PA
