1428,358,98,93,TIL
1438,285,80,75,TIL
1298,360,128,90,|HI×AŠ₂|
1330,288,103,75,|HI×AŠ₂|
1528,365,70,78,NU
1543,285,165,95,DI
1593,375,120,73,DI
1710,285,140,100,GIR₂@g
1713,383,93,70,GIR₂@g
1235,463,75,103,MA
1313,468,38,68,AŠ
1345,458,70,88,MAŠ
1415,460,95,78,GAN₂
1513,458,50,85,ŠU₂
1560,450,115,90,GU
1680,453,85,93,SA
1290,558,30,70,AŠ
1325,553,50,90,MAŠ
1375,555,90,78,GAN₂
1465,553,45,88,ŠU₂
1220,565,68,73,MA
1513,553,53,83,GIŠ
1628,553,60,90,GAR
1565,553,65,83,KU
978,823,65,90,BAD
980,725,65,93,BAD
975,590,68,68,BAD
1078,660,103,80,KU
1188,640,238,85,DI
1430,638,108,105,HA
1428,733,55,85,U
1075,825,70,95,U
1145,825,103,90,GIR₂
1323,735,105,75,GIR₂
1230,730,90,85,MA
1078,745,153,80,BAL
1038,828,38,90,NA
1043,743,33,80,NA
1258,823,95,98,|HA.A|
1075,558,140,83,|HA.A|
1033,575,45,78,NA
978,983,68,95,BAD
990,1093,55,95,BAD
985,1193,58,93,BAD
975,1280,73,103,BAD
995,1390,68,93,BAD
990,1490,78,80,BAD
1053,995,20,83,NA
1050,1098,35,100,NA
1038,1203,35,73,NA
1040,1298,40,93,NA
1053,1398,40,90,NA
1065,1498,25,78,NA
1058,1588,35,75,NA
1048,1676,35,85,NA
1100,1758,120,78,DIM₂
1085,1661,155,83,DIM₂
1113,1841,80,48,DIM₂
1090,1573,128,83,DIM₂
1075,1200,130,93,DIM₂
1085,1303,125,93,DIM₂
1090,1398,128,93,DIM₂
1083,1493,145,83,DIM₂
1083,1083,148,98,BAL
1170,990,90,88,NI
1080,1003,88,75,SIG
1033,2893,68,85,BAD
1108,2903,20,75,NA
1140,2891,50,85,U
1040,2988,43,88,AŠ
1025,3133,178,95,DUB
1295,3138,95,80,KAM₂
1073,3321,35,60,AŠ
1100,3306,83,100,SUR
1020,3293,55,118,DIŠ
1185,3306,75,95,KAK
1253,3296,113,98,|TUR.UŠ|
1373,3278,140,118,LUGAL
1173,3446,50,93,DIŠ
1028,3433,140,113,TUR
1225,3453,25,60,AŠ
1253,3448,98,80,SUR
1358,3431,128,115,ŠEŠ
1010,3721,123,115,KI
1138,3738,105,85,I
1023,3868,140,118,GABA
1163,3873,153,105,RI
1323,3883,98,93,KUR
1293,4001,113,118,ŠU
1175,4018,115,78,BU
1015,4008,168,105,DUB
1368,4253,163,128,|I.A|
1538,4278,68,93,KI
1380,4136,93,103,|PIRIG×ZA|
1023,4148,105,88,AŠ₂
1130,4151,253,98,|GU₂×KAK|
1008,4406,143,110,ŠA
1138,4421,110,80,ŠU
1248,4416,128,85,ME
1373,4416,88,90,KUR
1453,4383,188,105,RU
1653,4393,58,85,I
1305,4539,180,105,DUB
1525,4526,183,93,SAR
1738,4524,183,103,DIM₂
1098,4534,200,123,AK
1008,4564,88,88,AN
