1667,339,68,79,GIŠ
1616,401,65,75,ŠU₂
1739,398,92,72,U₂
1811,394,65,72,ŠE
1866,387,75,86,ŠE
1561,545,62,96,ŠU₂
1640,521,82,116,PI
1715,524,72,106,EN
1869,510,86,92,DIM₂
2020,490,58,96,ŠE
1599,606,147,79,RA
1756,596,113,103,PA
1887,586,113,86,AŠ₂
1328,668,188,92,BU
1596,665,175,86,KA
1887,634,137,106,BAR
1335,764,92,75,KA
1414,747,96,99,TUM
1489,750,79,79,ŠU
1544,733,103,89,|HI×NUN|
1633,726,79,99,HU
1695,730,72,89,U
1832,706,72,103,LAGAB
1887,712,89,89,HU
2054,689,68,103,BU
1965,689,86,113,UB
1414,815,144,103,RU
1352,822,89,103,IR
1667,798,113,86,NU
1825,781,116,96,SIG
1948,771,151,79,TUM
1993,829,123,86,SIG
1705,853,151,89,E₂
1558,856,103,86,ŠE
1236,891,123,89,DU
1191,966,110,79,UM
1281,969,86,68,MU
1349,952,72,82,ŠE
1407,945,103,75,E₂
1496,949,116,86,SU
1647,932,89,79,DI
1592,925,75,103,RU
1715,928,55,75,|U.U|
1890,908,58,96,NI
1979,908,79,82,|HI×NUN|
2047,901,55,89,HU
2150,887,55,82,ŠE
2198,877,48,86,LU
3023,884,38,99,GAR
2986,887,38,86,A
3044,880,51,103,GAR
1024,1045,68,82,LAGAB
1140,1034,106,96,TUM
1209,1034,75,86,PI
1260,1007,86,110,I
1335,1024,92,92,|TE.A|
1619,1004,65,86,KU
1421,1007,116,96,IGI
1678,997,58,82,KU
1760,990,92,79,RU
1828,983,82,92,MI
1900,983,72,89,SI
1962,980,86,92,GIŠ
2023,966,106,103,SA
2150,945,116,99,|GUD×KUR|
1027,1127,72,82,KU
1185,1117,137,82,RU
1435,1072,157,89,SAR
1592,1062,134,92,ŠU
1705,1051,171,99,DU@g
1863,1055,116,86,RI
1972,1045,140,86,KI
2140,1014,123,99,TUM
1037,1195,134,86,SAR
1195,1182,144,86,ŠU
1702,1140,154,86,RI
