3323,301,126,56,AN
3314,350,121,84,AN
3156,294,154,74,DU
3011,294,140,74,KI
3165,382,154,70,DU
3016,377,140,74,KI
3421,201,84,88,KUR
3509,205,112,84,GIR₂@g
2867,398,144,65,MES
3365,431,163,70,IN
3523,426,98,84,|KA×A|
2904,468,130,65,DAM
3011,454,251,74,LU₂
3477,510,135,74,|UD.DU|
3128,543,102,61,LU₂
2923,543,98,79,GABA
3007,524,130,84,DAM
3230,533,42,70,AŠ
3258,512,126,93,NA
3365,515,102,79,KI
2797,538,70,79,ŠU
2858,529,65,88,SI
2960,626,84,56,GABA
3021,608,102,70,DAM
3109,603,116,74,LU₂
3440,596,107,61,KU₄
3547,601,84,65,BA
2914,703,47,61,KUR
2955,696,51,79,UD
3011,696,88,74,SU
3104,694,74,56,SU
3174,680,79,84,U₂
3258,678,51,74,SA
3305,666,61,93,AN
3472,661,70,84,TE
3370,673,102,84,GUM
3537,668,79,74,|GUD×KUR|
2839,780,51,74,NU
3412,752,107,65,GUM
3500,743,56,79,TE
3547,738,70,84,|GUD×KUR|
1238,743,42,70,BAD
1280,736,37,74,AŠ
1313,738,98,98,E₂
2080,938,102,74,GAL
2257,948,56,70,ŠU
2318,948,70,84,SI
2392,948,61,74,GIŠ
2895,896,88,107,GABA
2979,915,135,79,LUH
3412,880,98,79,ERIN₂
3509,882,88,84,MU
2360,1008,93,79,GIŠ
2443,1003,98,79,|HI×AŠ₂|
2551,1013,56,61,GIŠ
2606,1008,121,65,MES
2886,994,102,74,GABA
2988,999,116,56,LUH
3505,971,98,61,PAP
2443,1092,98,61,|HI×AŠ₂|
2541,1085,84,70,BAR
2630,1087,135,47,KAD₃
2895,1071,102,56,ZI
2983,1052,154,65,GA
3481,1036,135,61,HAL
2439,1162,98,65,|HI×AŠ₂|
2541,1166,98,56,BAR
2630,1138,140,70,KAD₃
2020,1145,47,88,|AN&AN|
2066,1152,47,74,KUR
2886,1117,84,79,KI
2969,1124,56,74,TIL
3025,1120,126,74,TI
3156,1111,84,74,LA
3235,1101,88,93,KI
3323,1113,79,70,TI
3407,1106,107,70,LA
3505,1099,112,88,TIL
2025,1250,79,42,MURUB₄
2895,1199,70,79,LAGAB
2969,1208,98,74,BA
3049,1190,149,65,TUM
3188,1194,70,70,KUR
3239,1183,130,70,U₂
3509,1190,98,70,U₂
3426,1180,74,65,DU
3374,1185,56,65,DU
2006,1292,98,88,DU@g
2890,1278,130,74,LU₂
3016,1287,88,61,HAL
3095,1269,51,74,GAR
3146,1259,56,84,KUR
3188,1269,88,65,PAP
3277,1259,79,61,ŠU
3337,1255,126,61,KA
3453,1250,74,74,KUR
3519,1255,98,65,GIR₂@g
2267,1390,51,56,|HI×AŠ₂|
2392,1366,84,79,EDIN
2309,1376,79,70,TA
2648,1353,74,74,EDIN
2890,1362,56,61,GIŠ
2932,1357,70,56,MES
3179,1348,79,61,|TE.A|
3253,1332,51,74,ERIN₂
3300,1332,56,70,NI
3356,1325,56,84,HA
3407,1322,84,74,LA
3495,1320,126,74,|KA×GAR|
2481,1455,47,42,MEŠ
2518,1432,65,79,UR
2583,1432,51,79,BI
2639,1436,47,65,GIŠ
2690,1432,70,70,RA
2760,1427,61,70,MA
2811,1436,47,61,AŠ
2848,1422,79,65,BI
2932,1418,88,74,RI
3016,1418,42,70,IGI
3067,1427,93,47,NA
3151,1408,98,61,BAR
3244,1406,121,47,TUM
3346,1399,149,47,RU
3477,1394,140,42,GIR₂@g
2321,1504,103,70,|SAL.TUG₂|
2424,1514,65,70,AN
2466,1509,112,75,RA
2569,1509,84,75,MU
2662,1509,79,75,LA
2741,1500,75,70,E
2905,1500,56,56,GAR
2816,1504,93,56,RI
2956,1490,84,65,KIN
3040,1486,93,75,NA
3129,1476,103,75,|PIRIG×ZA|
3222,1462,112,79,SA
3334,1439,131,89,UŠ
3475,1444,131,75,|KA×A|
2181,1579,51,75,SI
