2385,1794,120,89,NU
2511,1782,102,105,KUR
2363,1867,129,95,NU
2486,1870,135,105,DU
2320,1953,172,105,NU
2496,1959,135,114,DU
2616,1947,142,105,|PIRIG×ZA|
2453,2048,166,95,ERIN₂
2613,2042,163,108,NI
2456,2140,145,111,ERIN₂
2600,2140,120,120,NI
2185,2242,68,117,MA
2249,2248,95,123,TA
2483,2261,65,98,A
2523,2239,92,111,ŠA₃
2603,2254,49,102,GAR
2336,2239,151,142,MURUB₄
1720,3381,203,89,AŠ
2496,3359,46,102,AŠ
2542,3356,89,111,ŠA₃
1917,3365,188,120,|GU%GU|
1702,3461,188,89,LU₂
2154,3461,271,55,AŠ
1705,3541,151,55,AŠ
1849,3507,154,95,KI
2006,3516,135,83,KAL
2283,3510,132,83,IGI
2145,3507,145,102,DIB
2431,3485,166,114,NU
1729,3605,126,71,ZI
1840,3599,95,77,UD
1929,3584,182,92,KASKAL
2108,3593,83,95,GAR
2283,3581,203,83,|KA×MI|
2302,3650,197,86,|KA×MI|
2480,3645,157,74,RU
2225,3642,89,111,KASKAL
2182,3667,49,68,AŠ
2089,3664,95,77,MA
2022,3667,80,83,MEŠ
1889,3673,135,71,|KA×MI|
1766,3670,80,68,KASKAL
2480,3713,135,108,KU₄
2228,3744,77,77,DIŠ
2289,3719,102,95,KUR
2385,3728,95,92,NUN
2074,3728,89,92,NI
2139,3725,89,92,|A.IGI|
2225,4578,148,105,MU
2379,4581,188,98,PAP
1760,4593,169,126,NI
1926,4590,142,111,E
1908,4695,105,77,I
2259,4667,342,62,IGI
2588,4655,126,92,RA
2117,4679,148,74,KUR
1865,4747,117,86,RU
2459,4722,142,86,RU
2345,4716,114,83,NI
2265,4719,86,92,ERIN₂
2059,4867,157,105,DU
1680,4944,86,126,ERIN₂
1763,4935,123,135,MU
1849,5039,114,89,ERIN₂
1948,5027,166,83,MU
2339,4925,142,105,|TE.A|
1529,5205,172,89,MEŠ
2105,5181,178,95,NE
1797,5325,163,108,IGI
1963,5325,83,111,ERIN₂
1779,5418,197,108,IGI
1382,5547,129,98,KA
1585,5525,86,120,KA
1671,5544,43,83,KUR
1862,5522,80,92,ERIN₂
1711,5535,111,95,GIR₂@g
1797,5528,83,98,GIR₃
1492,5661,172,117,LUGAL
1665,5648,117,135,KAL
1782,5645,108,129,NU
1622,5784,92,105,AN
1499,6806,71,102,KUR
1572,5787,43,120,DIŠ
1560,6812,123,92,|KA×ME|
1649,6824,98,89,EŠ₂
1576,6913,129,95,|I.A|
1702,6913,132,83,KI
