1075,312,188,119,AŠ₂
1540,358,128,91,AŠ₂
772,319,137,107,UŠ
889,312,198,107,DI
1058,419,207,100,AŠ₂
1521,442,126,91,AŠ₂
588,410,165,119,U₂
761,417,123,112,KU
847,412,170,102,RI
1161,224,116,105,MAŠ₂
1256,251,44,86,AŠ
1298,240,181,133,|U.KA|
621,521,165,95,KA
754,500,163,128,BI
877,498,140,137,GIŠ
956,507,100,119,AN
1256,521,93,112,MEŠ
1330,524,77,112,DIŠ
1372,524,114,114,NUN
1482,512,109,126,GUR
1030,524,165,95,|KAL×BAD|
1151,512,123,109,RU
433,714,133,119,ŠU₂
291,731,137,93,TIL
588,717,205,121,SAR
779,696,144,142,MA
923,700,247,149,|UD.DU|
1196,954,163,116,AN
528,946,119,100,A
642,932,133,116,KUR
763,932,107,147,ŠU₂
875,946,163,107,|U.U|
1051,939,142,135,KUR
1361,920,181,144,ŠAR₂
368,902,167,158,KAK
523,501,112,98,NU
414,494,130,121,ŠA₃
