920,233,112,93,RI
1014,231,84,91,DU
1093,233,100,77,TU
873,303,79,58,AŠ
929,303,103,65,KUR
1065,294,175,68,IG
1254,297,128,65,MEŠ
853,353,308,65,PAP
1254,357,122,68,IR
873,406,198,91,U₂
1053,413,143,79,UR
1235,402,126,101,SAR
726,472,66,80,KUR
787,467,103,98,NUN
883,492,58,73,A
1252,499,108,65,AB
937,490,94,68,BUR
1027,488,110,63,SAG
1130,485,112,79,KU
967,540,180,93,SU
1228,548,131,84,|KA×GAR|
1224,627,128,68,|KA×GAR|
1137,618,84,77,LA
1025,624,61,75,NI
1081,625,65,66,HA
927,613,52,77,NI
972,627,58,77,ERIN₂
1084,695,54,61,MEŠ
1130,680,89,79,|KA×GAR|
1216,692,68,72,MEŠ
1278,692,61,82,ŠU₂
944,1521,79,79,U
922,1633,114,107,|PIRIG×ZA|
1020,1622,119,117,|SAL.UR|
1132,1619,56,121,IGI
1181,1624,68,112,GAN₂@t
1243,1626,105,86,MA
1149,1746,168,117,|I.A|
1025,1977,87,87,KUR
1112,1976,115,108,DA
1233,1988,86,79,AŠ
1102,2096,98,91,IGI
