706,138,124,114,LU₂
811,138,128,102,|URU×MIN|
923,127,102,105,LU
1019,135,92,89,KID
717,245,153,111,|IGI.DIB|
865,228,121,84,NU
975,218,118,98,MU
1081,206,137,102,UN
1204,207,96,92,KU
1298,215,102,84,KU
714,421,111,108,AN
1548,356,150,80,IGI
716,572,100,100,AN
1329,549,106,95,GAR
1434,543,134,112,GA₂
1569,551,161,108,E
709,850,94,92,TE
1323,874,208,123,ZE₂
1662,877,174,92,ŠU
2013,836,162,114,IL
707,1005,143,99,|AB₂×ŠA₃|
1656,977,143,82,U
1809,980,211,63,ME
750,1107,155,85,ŠA₃
1076,1073,129,103,ŠU₂
1648,1059,277,74,U₂
1937,1014,314,96,MUŠ₃@g
2243,992,133,92,MA
721,1191,115,100,ŠU
2267,1088,129,77,GAR
1131,1267,154,90,LU₂
775,1295,90,68,DIŠ
971,1275,154,86,TI
1428,1237,88,97,A
705,1346,148,128,NAM
970,1361,125,78,NUN
855,1365,112,95,RU
1102,1371,136,71,KI
1678,1312,142,88,U
1826,1305,152,107,ME
1023,1533,189,68,LU₂
1203,1512,131,79,BA
1333,1502,133,88,KID
1646,1502,98,88,U
1985,1475,113,91,TE
771,1613,129,98,U₂
907,1607,115,92,RI
2095,1465,138,86,GUR
2226,1531,196,88,HU
1489,1656,81,108,GAR
697,1788,96,120,GAR
893,1788,164,114,GI
1063,1787,181,114,NE
1238,1777,304,108,LAL
1612,1764,172,85,U
696,1918,154,70,TAR
1773,1854,140,74,ME
2026,1830,124,102,DUB
2150,1825,129,85,DUB
707,1991,124,121,LU₂
834,1992,145,104,|URU×MIN|
1103,1956,154,109,BI
1272,1972,104,92,ZI₃
1378,1947,133,115,SUR
1520,1947,180,115,RA
1088,2066,79,92,A
979,1976,114,107,LU
958,2086,123,94,ŠU
1173,2072,131,86,TI
1302,2073,107,96,ZI₃
1670,2050,122,103,A
1831,2026,171,120,E
1788,3682,180,86,AN
2216,3664,117,84,ME
1970,3665,246,102,LU₂@s
712,3700,146,81,AN
1063,2355,221,99,ME
1788,2311,144,131,AN
1934,2308,281,100,LU₂@s
2213,2303,113,102,ME
2331,2298,111,120,A
690,2390,144,104,AN
822,2360,246,129,LU₂@s
815,3273,81,83,PA
737,3271,79,76,A₂
901,3249,109,94,NAM
1802,2233,320,81,GIDIM
1184,2274,98,73,A
1280,4050,122,90,A
728,4282,168,104,KA
905,4270,178,111,KA
1081,4268,192,98,MA
1627,4245,182,98,|IGI.UR|
2222,4230,144,100,KID
2048,4229,151,100,BA
1808,4232,235,114,DUB₂
701,2187,128,90,NAM
1289,2171,65,83,NI
1780,2150,97,78,GAL
1439,3260,182,96,LU₂
1619,3248,221,91,|URU×MIN|
947,3351,147,90,HU
1093,3356,118,68,MU
1217,3357,152,85,RA
1369,3359,116,62,AB
1767,3347,90,93,E₂
1863,3345,117,82,TA
2278,3316,166,89,|UD.DU|
2223,3233,224,104,LI
1989,3425,91,77,E₂
2073,3421,104,57,AB₂
2182,3424,117,57,TA
2294,3410,129,72,ZE₂
1059,3498,140,96,GA
1527,3517,150,79,GA
2138,3491,116,96,|DU&DU|
937,3593,268,81,|IGI.UR|
733,3599,202,81,UDUG
857,3681,259,96,LU₂@s
1217,3753,214,93,GIG
1650,3756,199,97,GIG
1887,3775,230,78,KA
2161,3769,250,81,GIG
1005,3868,121,89,|ŠE.HU|
1927,3858,76,69,SILA₃
767,314,185,94,|U.GUD|
1212,285,213,99,LAL
815,400,146,104,RA
958,390,92,111,A
1039,371,139,123,NI
1168,361,149,141,ZI
1314,358,129,134,MU
1427,358,140,121,UN
966,465,115,103,ŠU₂
1559,436,201,115,U₂
801,561,133,110,|URU×IGI|
926,542,142,115,LU₂
1047,542,84,121,HI
1116,531,163,121,IGI
1796,615,141,96,ŠU
1394,621,161,106,KID
1260,621,141,119,SI
1105,614,189,121,DUN₃@g@g
971,634,152,104,EN
920,631,125,102,AN
841,624,107,121,UD
710,650,146,118,MAŠ₂
1067,295,158,106,NI
945,292,141,129,I
788,485,170,102,AN
779,748,112,105,MIN
877,730,106,113,UD
956,722,238,114,U₂
1416,699,141,133,GAR
1550,685,154,140,AN
1673,688,160,121,TUR
1826,680,153,121,ZI
788,813,149,118,LU₂
932,815,121,114,TU
1049,806,143,107,RA
1175,793,178,116,KID
1665,795,125,95,U
1792,778,167,100,ME
1959,773,161,89,NI
1835,847,188,109,NI
1174,894,167,111,MAR
1007,889,168,118,|HI×NUN|
871,894,149,121,DI
780,905,108,110,AŠ
840,983,113,129,A
934,979,251,123,NI
905,1080,177,112,BA
957,1146,163,131,BA
808,1168,158,124,LU₂
1098,1153,188,104,KID
1675,1111,151,117,U
1825,1099,223,135,ME
2027,1075,249,126,NI
1733,1183,193,139,ŠU
1915,1161,302,146,KUN
2232,1135,161,145,MA
2225,1234,183,125,SUM
1236,1314,204,116,GA
1293,1404,136,112,UM
1139,1429,168,97,|IGI.DIB|
1021,1424,126,97,BI
837,1446,95,102,NI
720,1440,118,122,MAŠ₂
843,1257,130,104,SILA₃
1262,1198,162,137,ŠU₂
1504,1174,209,164,TI
915,1405,120,131,ŠA₃
1420,1401,133,117,TA
1538,1386,111,140,E
1635,1388,182,121,ZI
1810,1377,151,130,GAR
1962,1372,118,109,GAR
2079,1354,189,127,ŠID
2255,1336,154,116,GA₂
2234,1428,169,117,GUR
1865,1478,127,97,UN
1745,1479,130,109,MU
1667,1568,178,107,TA
1832,1561,186,93,|PIRIG×ZA|
2006,1542,195,131,SU
2271,1598,140,125,MA
2162,1605,90,145,UD
1996,1629,164,125,DU
1876,1642,120,133,UD
1806,1651,96,118,A
1717,1643,92,116,ŠU₂
1567,1636,165,128,LU₂
1383,1650,109,110,I
1227,1668,171,116,LI
892,1684,97,117,A
777,1780,116,138,NA
1783,1752,218,99,ME
1964,1726,233,111,NI
2185,1692,229,129,|UD.DU|
1631,1833,148,108,U
1901,1821,138,125,NI
2250,1781,182,146,BU
2209,1893,219,102,|HI×AŠ₂|
2258,1996,175,86,MA
2003,2006,203,109,MUŠ
1680,1920,130,130,U
2186,2190,217,128,|IGI.UR|
1403,2241,222,121,|IGI.UR|
1278,2262,150,109,LAL
939,2288,237,73,|IGI.UR|
711,2279,249,101,UDUG
1371,2057,164,111,SUR
1507,2041,160,126,RA
1788,1919,332,130,ME
813,2186,108,104,RU
903,2185,91,113,NUN
962,2181,119,98,KI
1060,2159,143,125,GA
1182,2153,55,113,U
1218,2155,72,121,ME
1350,2154,147,121,SUM
1545,2147,174,102,ZI
1690,2132,98,111,AN
1869,2123,92,100,GAL
1954,2121,98,125,E
2033,2111,115,113,NE
2134,2109,109,115,KID
2212,2090,65,132,U
2308,2094,60,92,NI
2347,2084,84,106,|IGI.RU|
1278,1569,98,110,ŠU₂
1175,1585,115,122,ŠA₃
1091,1595,89,108,GAR
1007,1595,91,108,ZA
1108,1683,140,105,LA
974,1679,101,171,KA
792,2079,124,178,LU₂
1011,3246,113,105,TAR
1122,3239,140,119,DUGUD
1240,3239,202,130,SU
1883,3245,176,94,NI
2040,3225,184,117,IG
2162,3326,132,93,RA
2055,3325,127,107,BA
1970,3320,102,107,HA
1881,3403,108,103,TU
1778,3415,113,101,IŠ
1625,3409,161,102,|HI×NUN|
1507,3425,126,94,SI
1406,3411,124,104,NA
1272,3418,146,102,IN
1112,3418,175,95,LI
732,3504,217,106,UDUG
911,3494,166,111,|IGI.ERIN₂|
1186,3504,120,105,AN
1285,3509,120,87,LAM
1396,3490,156,112,|IGI.ERIN₂|
1624,3329,166,103,ZI
1478,3331,173,114,ZI
1671,3487,120,116,GAN
1776,3500,114,101,EN
1877,3493,142,103,DA
2015,3486,136,107,|DU&DU|
2236,3471,129,114,GI
2340,3484,83,91,|U.U.U|
2186,3577,227,88,|IGI.UR|
1881,3592,271,78,GIDIM
1517,3595,251,98,|IGI.UR|
