2073,490,117,80,DIB
2202,476,77,68,BAD
2011,547,122,85,|GUM×ŠE|
2128,547,85,71,AN
2185,536,111,57,NI
2014,610,171,54,BA
2182,590,122,66,TA
2011,658,140,54,RU
2199,650,108,66,UD
2031,701,151,83,|GUM×ŠE|
2207,704,94,80,ŠU₂
1982,766,199,60,AN
2167,758,122,66,NI
2005,815,137,63,DU
2167,846,131,77,E
2170,806,120,46,MEŠ
2179,966,97,77,BAD
1555,3805,97,71,TA
1461,3808,94,83,UR
1361,3871,48,77,GAR
1407,3871,31,66,AŠ
1421,3868,91,71,URU
1359,3934,151,71,TUR
1350,3999,105,71,BI
1450,3999,97,74,KUR
1151,4076,66,74,GIŠ
1213,4076,54,80,KU
1259,4067,51,80,GAR
1310,4070,60,80,MA
1361,4076,60,71,NI
1424,4073,74,68,RI
1478,4065,103,80,UŠ
1173,4147,194,71,IGI
1359,4133,111,83,MU
1467,4127,125,71,|LAGAB.LAGAB|
1182,4201,162,66,IGI
1333,4204,117,57,PAP
1444,4184,202,77,|U.KA|
1182,4255,182,63,IGI
1336,4247,202,77,|EN×GAN₂@t|
1131,4321,97,97,DI
1210,4321,120,83,RI
1529,4310,80,77,ŠU₂
1336,4307,185,85,LUGAL
1621,4301,94,77,GIŠ
1717,4295,77,74,KU
1142,4421,60,57,KU
1188,4421,51,60,GAR
1230,4406,63,68,MA
1282,4406,85,71,KI
1356,4398,94,68,TA
1424,4395,100,68,IGI
1518,4389,108,71,KI
1606,4369,120,91,DIM
1729,4384,60,80,I
1786,4375,122,77,NAM
1142,4466,182,68,IGI
1347,4463,68,74,GIŠ
1410,4461,100,74,KU
1518,4455,103,80,AN
1609,4452,140,74,KAL
1757,4441,142,71,GUR
1894,4423,63,85,AŠ
1336,4515,234,71,|EN×GAN₂@t|
1740,4503,114,71,KUR
1866,4492,117,71,PAP
1322,4569,268,74,|EN×GAN₂@t|
1740,4560,120,71,KUR
1860,4552,137,77,MU
1427,4651,37,83,GAR
1464,4657,60,77,MA
1336,4660,48,71,GIŠ
1248,4663,94,80,DUN₃
1504,4651,71,83,KI
1569,4651,77,74,TA
1629,4643,66,77,IGI
1683,4643,40,88,GAR
1715,4637,54,91,GIŠ
1766,4643,48,83,KU
1811,4634,103,74,UR₂
2054,4626,63,85,U₂
2113,4620,23,88,DIŠ
2130,4620,80,85,E₂
1302,4748,85,74,RI
1376,4737,77,80,UŠ
1239,4748,63,68,NI
1447,4737,80,77,DI
1524,4740,54,66,GIŠ
1569,4737,66,80,KU
1632,4734,48,80,IGI
1794,4728,48,74,GAR
1831,4720,74,80,PAP
1900,4720,74,68,PAP
1680,4731,48,71,UD
1723,4723,74,97,GABA
1333,4811,88,66,GIŠ
1398,4802,85,68,KU
1478,4802,54,66,IGI
1521,4805,83,63,UD
1598,4799,97,74,GABA
1840,4794,111,80,ŠU
1957,4785,83,68,PAP
1789,4788,63,94,GAR
1680,4797,120,74,|U.KA|
1336,4865,54,85,DIŠ
1376,4865,159,88,|KASKAL.KUR|
1515,4862,151,80,|MU&MU|
1660,4862,134,80,DU
1780,4865,168,66,U₂
1316,4945,197,66,TUR
1515,4925,205,71,LUGAL
2199,5964,140,94,A₂
1769,5964,145,100,MU
1920,5993,63,77,ŠU₂
2122,5956,80,111,IGI
1988,5967,148,108,LUL
1979,5856,71,88,I
1763,5848,131,108,MU
1897,5868,77,94,ŠU₂
2051,5870,63,74,KUR
2116,5842,105,108,DA
2227,5856,105,85,AŠ
2179,5739,120,97,KIN
2062,5759,117,80,U₂
1461,5161,108,100,EŠ₂
1561,5153,120,117,GAR₃
1960,5150,100,103,BAD
1903,5232,140,131,LUGAL
2042,5255,83,88,KUR
2128,5255,28,68,AŠ
1860,5244,46,105,ŠU₂
1900,5355,117,88,KUR
1672,5332,202,114,LUGAL
2079,5349,46,68,AŠ
2119,5335,105,103,SUR
2133,5429,88,85,KI
1885,5432,97,97,KUR
2136,5517,31,97,U
1957,5540,54,97,KUR
2085,5534,63,88,EŠ₂
1997,5520,97,114,|KA×ME|
2088,5640,60,83,IGI
2002,5634,85,103,|SAL.UR|
1911,5648,91,100,|PIRIG×ZA|
1581,5662,60,91,MA
1641,5668,31,88,A
1672,5657,54,100,NI
1726,5665,48,83,AŠ₂
1766,5648,145,122,TUR
1336,5002,46,68,GAR
1379,5002,34,68,AŠ
1410,5002,85,66,URU
1589,4990,66,68,MU
1643,4987,68,71,AŠ₂
1481,4990,114,66,ZAG
1783,4982,37,74,DIŠ
1820,4979,66,85,URU
1706,4982,85,83,BU
1883,4959,48,97,|U.U|
1350,5076,34,97,ŠU₂
1572,5064,77,77,KU
1532,5079,46,74,GIŠ
1652,5070,60,85,AN
1780,5067,85,80,RA
1854,5053,88,105,RI
1940,5061,71,74,ZUM
1994,5050,83,85,U₂
2071,5053,43,91,A
