884,489,8,21,BLANK
236,411,102,74,U₂
147,416,89,70,LU
345,406,78,82,GAL
428,409,61,77,LU
152,240,135,77,IN
122,658,105,93,LU
226,655,137,93,U₂
373,653,98,93,|U.U.U|
478,655,129,89,GUM
614,658,90,87,PI
123,575,128,77,E₂
253,575,90,79,KI
103,897,49,93,DIŠ
357,906,30,56,AŠ
388,905,75,49,MU
471,895,82,64,RU
95,992,93,72,IR
642,586,15,5,BLANK
141,500,77,66,I
224,502,58,61,NA
283,499,66,72,MA
353,497,79,65,NI
458,579,92,68,LU
552,587,87,65,U₂
154,896,86,88,KI
231,901,113,83,NIM
544,893,140,80,|ŠE.HU|
332,570,129,80,NIM
193,974,116,80,BU
563,968,107,75,LA
673,968,80,74,KI
427,490,123,82,TI
