1088,361,35,109,GAR
957,366,77,119,AN
1179,366,54,112,MA
1109,359,79,109,NIM
1216,354,79,109,KI
1274,357,89,105,U₂
1356,343,58,119,SAL
1405,352,93,105,PI
1454,350,161,102,TU
953,450,44,96,AŠ
988,457,114,89,TE
1060,459,63,75,AŠ
1106,452,100,89,TE
1186,450,72,98,I
1244,447,126,89,DAR
1344,443,144,89,RI
1467,431,142,96,GIŠ
1060,531,114,109,GAR
1223,517,137,109,IG
1337,522,123,100,BU
1447,510,172,105,U₂
839,597,321,100,TUM
1232,604,196,86,DU
1435,601,163,98,IG
827,694,96,89,BAR
999,673,116,98,KI
1083,678,91,91,TA
1421,680,172,98,IG
1260,678,163,98,DU
1158,680,112,96,TUM
920,676,91,102,TUM
1181,762,189,93,IGI
843,769,161,72,HAL
985,743,203,116,GUM
1370,746,207,105,MAR
708,832,203,98,|IGI.DUB|
890,825,105,93,ŠU₂
1160,836,58,93,DIŠ
1197,832,193,91,IGI
1374,811,182,109,KA
890,901,116,112,IGI
988,882,119,116,MAR
1083,903,107,96,TIL
1169,903,105,93,MA
1249,908,102,84,PAP
1346,901,72,109,A
1405,898,142,98,DAG
764,910,140,96,TUM
1044,975,179,86,I
1214,973,182,89,HAL
1391,968,126,96,UR
759,1047,98,107,KU
832,1050,137,96,DI
964,1045,154,102,MU
1197,1052,123,96,ERIN₂
1356,1036,165,91,MU
