902,768,118,75,EN
1009,763,165,71,HUL
1329,749,114,83,ŠU
1411,744,134,83,ka
1643,749,78,75,KUR
948,859,1,0,BLANK
886,828,135,71,NUN
1031,819,205,73,LUGAL
1231,817,88,74,ŠU₂
1348,800,107,87,tu₂
1528,792,120,76,DIB
1631,801,89,69,bat
849,885,88,68,UB
930,879,144,81,DA
1070,877,120,79,LIMMU₂
1191,873,123,88,BA
1371,865,169,82,i
1532,852,85,71,be
1609,850,126,86,el
940,992,0,0,BLANK
899,933,134,86,NUN
1415,917,134,68,NU
1539,919,107,74,TUK
1635,914,103,70,IGI
892,996,129,77,NUN
1005,990,57,81,KUR
1057,988,89,77,NU
1139,986,109,82,UR₅
1241,990,128,75,ta
1354,977,95,84,ŠU
1432,985,120,75,su
1564,972,80,86,KUR
1644,967,86,79,ad₂
893,1046,77,80,BU
965,1050,140,75,um
1324,1041,114,69,ip
1464,1030,101,75,pa
925,1110,71,76,GABA
985,1112,107,79,RI
1060,1099,56,86,NU
1105,1102,86,82,TUK
1182,1098,77,93,ši
1250,1100,61,83,ša₂
1286,1092,56,95,15
1339,1092,49,86,u
1381,1089,116,85,150
1458,1081,101,86,ŠU
1526,1088,85,80,su
1595,1086,64,77,KUR
1639,1077,87,90,ad₂
1152,1160,148,85,ZI
1412,1151,128,79,dan
1594,1145,128,66,nu
1038,1226,105,79,GABA
1141,1225,137,75,RI
1313,1202,190,82,NU
1495,1201,126,75,TUK
1608,1196,112,70,ši
1055,1276,90,75,GABA
1140,1279,134,79,RI
1317,1270,184,71,NU
1497,1249,114,94,TUK
1603,1247,122,72,ši
1047,1340,156,71,UB
1258,1442,1,0,BLANK
1189,1334,166,78,BU
1343,1322,107,80,tu₂
1592,1304,116,84,GIN
1043,1400,160,69,UB
1190,1394,170,80,bu
1344,1374,105,86,tu₂
1594,1367,114,73,GIN
1013,1461,88,77,KUR
1125,1447,227,73,KUR₂
1345,1434,142,82,šu₂
1583,1412,115,89,TI
1125,1511,132,85,TI
1237,1509,136,78,ka
1388,1497,205,77,KUR₂
1584,1487,108,74,TI
1091,1584,77,74,PAP
1153,1589,73,76,šu₂
1218,1579,64,76,ina
1275,1575,66,72,giš
1323,1579,100,73,TUKUL
1404,1571,108,71,u₂
1504,1563,86,78,šam
1160,1643,159,77,SUD
1310,1632,128,77,nam
1264,1731,0,1,BLANK
1226,1697,64,71,PAP
1304,1693,82,76,šu₂
1510,693,127,76,munus
1624,696,140,76,HUL
1173,760,152,79,KA
1175,701,152,76,ZI
973,655,0,1,BLANK
1179,648,152,77,ZI
1493,633,121,83,kaš
1631,640,128,79,du
916,598,87,87,EGIR
1013,596,121,86,EN
1124,599,95,76,E
1210,587,104,79,MU
1310,588,135,82,KI
1468,585,157,81,DU
1636,583,130,73,AK
1337,539,81,67,MEŠ
1408,529,80,79,šu₂
1464,528,127,76,GAZ
1584,522,104,81,MEŠ
1677,524,82,84,šu₂
1527,478,86,59,DU
1604,468,164,75,šah
1579,421,130,70,MEŠ
1694,424,68,73,šu₂
1655,359,59,75,PI
1704,367,75,71,wa
1709,309,70,67,ŠU₂
1512,3248,118,60,AŠ
1507,3308,123,80,MEŠ
1474,3376,127,78,RI
1425,3435,162,86,|IGI.UR|
1441,3494,129,74,TI
1411,3550,177,77,|IGI.UR|
1457,3611,128,83,IŠ
1461,3678,109,79,IR
1449,3745,126,73,NA
1447,3793,128,81,NA
1443,3852,126,81,IG
