882,335,110,62,ŠID
750,396,74,84,AŠ
821,396,101,96,|UD×(U.U.U)|
925,401,66,91,KIN
691,519,51,99,DIŠ
737,530,65,68,AŠ
802,527,108,84,|UD×(U.U.U)|
909,521,103,83,KIN
684,620,141,93,DUB
948,611,95,85,|HI×BAD|
687,733,100,108,KI
773,742,98,86,I
944,709,97,102,I
870,737,74,78,PI
681,856,136,109,DUB
817,857,100,95,PI
906,846,46,108,DIŠ
951,846,60,91,AN
1018,838,102,102,AK
1118,822,106,102,ZU
679,984,95,117,ŠA₃
769,970,145,123,BAL
915,974,142,102,BAL
1057,981,40,106,DIŠ
1100,965,100,83,GABA
1198,959,63,78,BI
678,1089,109,107,|UD×(U.U.U)|
792,1094,115,78,BARA₂
905,1081,48,91,UD
1001,1080,100,63,KAM₂
1102,1063,142,77,LI
663,1189,136,88,MU
