921,472,242,93,SAG
1165,440,189,100,SIG
812,547,197,94,MEŠ
992,549,102,71,ša₂
1168,518,187,94,TAG₄
1368,502,171,105,MEŠ
263,672,110,75,|GA₂×GAR|
323,658,90,90,MAN
393,647,101,98,e
480,657,106,83,UŠ₄
562,649,118,83,mi
662,630,96,95,KASKAL
758,624,104,99,tak
836,621,115,86,BU
932,615,128,93,du
1031,605,151,95,ŠUB
1117,602,115,107,di
1207,605,103,89,ma
1280,590,75,94,MAN
1336,582,107,103,tim
1429,583,89,100,ma
1481,582,95,101,DU
196,742,72,73,MEŠ
244,734,123,92,ma
313,725,77,97,MAN
371,730,84,93,MEŠ
440,727,105,87,ma
525,730,107,81,DIB
616,725,82,84,MEŠ
675,712,80,86,BE
738,708,90,83,ma
813,711,41,82,ana
835,697,109,95,DU₃
894,688,94,94,eš
977,692,76,94,a
1025,690,117,90,su
1129,692,101,87,TI
1221,690,52,83,DU₃
1257,677,121,99,uš
1363,676,104,81,lu₂
1457,674,48,85,A
1475,669,116,91,ZU
176,806,131,95,BAL
301,795,124,98,DUMU
410,787,162,105,lu₂
554,792,117,84,HAL
633,787,102,93,ME
723,786,73,93,a
783,781,103,86,NU
875,780,70,100,GAR
918,783,97,90,an
999,772,143,94,IZI
1129,779,66,83,GAR
1178,774,101,82,UR
1272,773,121,86,ri
1384,759,175,85,ir
1548,746,95,88,ru
134,882,139,99,|GA₂×GAR|
231,883,108,91,ERIN₂
316,876,97,96,MU
396,881,96,86,MAN
481,860,174,108,ni
635,853,130,116,KUR₂
726,853,226,92,UGU
936,851,127,97,e
1050,839,164,99,muq
1182,830,120,100,ERIN₂
1253,821,104,104,MU
1340,815,121,100,i
1441,819,113,98,dan
1530,805,136,106,nin
117,975,44,64,U₂
152,969,125,74,sa
261,959,135,83,kip
378,959,116,79,an
477,948,100,92,ni
569,937,121,93,ma
679,943,94,88,ina
746,929,158,87,KI
891,919,147,97,GUB
139,1041,113,90,|GA₂×GAR|
222,1034,93,99,ERIN₂
283,1034,112,90,KUR₂
382,1023,93,88,MAN
461,1019,152,101,ni
570,1015,235,95,UGU
758,1003,113,101,e
852,1001,167,98,muq
1001,990,84,106,ERIN₂
1065,985,157,96,PAP
1209,986,86,96,a
1322,971,154,95,dan
1508,955,164,94,nin
183,1123,75,87,ZA
283,1106,153,97,kip
429,1097,147,100,ma
562,1091,139,97,ina
696,1081,152,99,KI
841,1072,186,97,GUB
1044,1074,101,86,ŠU₂
1209,1039,171,111,GUB
1529,1037,139,92,az
197,1177,149,99,IG
535,1168,170,93,SUH₃
783,1165,78,90,ana
849,1147,117,101,ERIN₂
956,1144,234,101,ni
1301,1112,154,100,RU
1531,1097,126,102,ut
206,1247,144,113,IG
543,1230,152,105,SUH₃
789,1244,77,88,ana
867,1231,94,100,ERIN₂
945,1222,302,99,KUR₂
1303,1185,155,108,RU
1540,1180,116,98,ut
200,1340,166,79,NI
544,1326,259,94,KUR₂
785,1319,76,104,ana
836,1313,213,87,BAD₄
1039,1306,131,87,u₂
1156,1288,152,99,pah
1292,1273,145,108,har
1427,1271,118,99,AN
1527,1260,66,96,ni
538,1408,257,76,PAP
788,1407,77,83,ana
839,1399,218,85,BAD₄
1041,1383,135,97,u₂
1152,1377,168,97,pah
1303,1353,173,111,har
