2452,393,196,153
2718,401,369,131
3089,380,304,156
2331,528,359,153
2820,505,178,141
3143,504,257,137
2157,666,331,84
2494,639,413,141
3055,622,255,141
2163,744,454,187
2605,792,143,149
2703,768,366,164
3069,777,290,137
2191,944,128,159
2270,913,298,148
2507,907,252,188
2680,935,151,171
2825,926,187,173
2999,905,376,159
2271,1138,457,144
2699,1128,363,179
3080,1134,268,143
2188,1299,311,112
2482,1275,281,152
2845,1301,205,160
3085,1256,269,176
2075,1440,381,111
2440,1435,252,161
2646,1463,309,113
2912,1407,307,184
3183,1393,185,157
1055,1653,376,118
2206,1559,225,169
2691,1582,316,175
3096,1550,227,191
785,1788,359,190
1105,1766,240,189
1280,1777,309,152
1579,1762,232,145
1821,1758,258,141
2290,1688,187,212
2441,1734,166,165
2556,1709,174,197
2685,1726,229,191
2852,1767,288,130
3139,1717,266,171
724,1945,374,155
1139,1936,172,170
1296,1932,185,155
1436,1934,217,168
1805,1890,236,203
2047,1931,159,172
2320,1909,182,182
2442,1872,347,189
2776,1882,325,191
3076,1878,278,174
559,2155,95,150
1077,2100,217,148
1252,2069,323,190
1600,2071,250,206
1847,2064,232,207
2070,2078,311,137
2366,2061,313,164
2675,2045,373,151
3026,2038,294,168
552,2278,146,187
690,2276,326,164
1089,2247,234,139
2145,2215,323,153
2411,2171,416,182
3016,2157,310,193
1018,2405,330,180
2151,2362,466,155
2620,2344,309,181
3110,2322,184,186
2979,2595,126,184
3122,2582,140,217
579,3241,285,176
852,3238,293,163
1392,3204,342,167
1747,3180,318,139
2335,3065,401,174
2981,3055,206,210
539,3633,316,193
911,3636,181,188
1218,3595,272,170
1452,3541,370,194
1774,3559,368,156
2037,3503,394,225
2428,3513,337,183
2764,3460,318,159
3080,3429,216,173
539,4040,348,158
890,4008,146,170
1064,4006,246,142
1301,3938,241,203
1483,3936,361,172
1869,3924,388,182
2254,3886,430,163
2683,3845,299,206
2988,3812,308,235
