835,2988,79,78
885,2564,95,67
1002,2852,72,85
940,2854,67,79
610,2739,70,73
646,2577,57,81
620,2806,55,73
647,2660,88,74
777,2979,68,73
1059,2188,124,113
850,1956,86,82
692,2412,120,91
877,2413,79,81
701,2574,79,81
962,2116,110,74
1019,2706,83,71
927,2789,94,63
931,2339,125,78
729,2650,91,83
925,2635,104,79
549,2658,98,81
1021,2623,87,78
865,2728,89,68
1042,2328,111,96
1014,1958,96,88
1060,2111,121,79
937,1956,86,80
969,2552,126,75
1105,2618,95,79
1043,2050,117,66
819,2633,115,88
808,2495,162,72
663,2734,143,72
766,1957,98,81
1105,2694,89,77
655,2801,101,70
500,2506,151,71
505,2575,144,88
792,2421,80,77
975,2050,80,70
948,2411,100,87
792,2727,96,72
817,2342,128,84
1103,1954,91,107
788,2562,102,75
1015,2768,101,92
827,2790,107,63
751,2792,74,69
752,2861,126,68
708,2501,107,75
680,1947,101,90
936,2042,61,64
1012,2191,51,87
652,2432,60,79
648,2509,60,76
751,2558,55,73
944,2714,84,81
1105,2778,68,78
845,2850,104,78
664,2868,96,81
616,2870,55,84
704,2977,84,85
900,2973,132,83
766,2923,78,63
833,2924,103,71
981,427,78,82
819,501,77,78
1041,495,61,97
470,759,109,74
566,761,93,69
738,549,131,78
1068,1209,68,83
941,725,137,76
1055,431,75,71
812,434,65,65
810,1026,52,81
949,1390,72,99
895,734,55,77
855,868,76,66
872,429,111,67
614,822,73,73
933,502,57,104
850,1022,56,83
750,1392,101,75
595,556,81,86
905,1299,118,94
1003,1362,140,98
731,436,85,65
1127,1206,66,82
466,546,96,80
1004,787,104,71
919,795,101,71
999,1207,83,79
1005,1284,74,94
683,1393,90,77
775,873,85,72
802,1313,109,81
850,1394,104,74
664,555,89,83
1078,1283,123,89
618,428,112,79
1047,850,51,95
861,799,70,74
572,490,140,68
703,490,118,68
732,1310,106,81
645,738,150,74
895,494,45,110
980,502,68,107
1093,499,81,93
555,555,50,103
777,737,50,75
812,739,95,70
569,826,62,77
463,833,131,77
467,903,143,97
1100,780,66,79
783,805,92,70
717,803,68,81
649,810,86,81
928,857,127,92
1089,845,56,90
1042,927,85,85
998,945,52,76
934,941,66,89
856,921,88,103
729,943,132,87
904,1021,67,89
667,1317,70,81
719,1465,116,79
828,1457,116,82
