115,53,209,93
63,55,79,99
338,58,113,93
437,55,175,96
519,286,86,75
612,285,51,75
643,278,110,79
735,288,106,62
889,281,113,65
1044,271,113,72
1136,274,96,65
255,240,86,79
310,237,86,79
382,237,51,75
423,230,110,72
499,233,79,65
557,233,171,62
711,223,99,69
776,230,82,69
841,226,103,72
937,226,93,62
996,216,99,69
1078,226,79,55
1129,223,99,58
1242,216,75,55
1304,216,106,65
70,185,93,72
190,175,58,86
235,165,55,96
1263,160,55,65
1222,93,113,79
410,185,58,62
464,175,86,72
557,175,89,72
632,178,93,69
790,178,55,62
838,172,55,75
886,168,82,79
985,168,96,72
1050,165,93,72
636,69,161,79
773,55,55,93
804,48,113,103
896,55,113,89
1191,35,171,79
989,52,99,89
57,132,79,58
111,120,86,65
334,127,99,69
423,127,110,62
509,124,144,62
636,124,58,72
862,124,93,69
756,130,123,69
999,124,75,65
1287,297,120,96
560,350,117,55
834,336,93,72
906,333,103,75
1126,336,99,62
601,398,144,72
708,391,120,72
790,398,113,72
882,387,89,79
948,391,127,72
1050,381,82,82
1126,391,65,69
1297,374,96,79
1030,435,110,82
886,439,158,86
804,446,96,86
721,439,89,89
718,514,93,86
793,511,106,72
896,511,123,75
1002,497,75,86
1105,494,62,79
896,573,96,69
872,569,34,79
978,559,158,72
972,627,164,69
893,617,86,86
649,446,86,82
649,518,89,75
800,698,106,86
879,696,140,86
1002,689,130,86
1105,686,137,82
1259,692,117,72
872,764,134,72
985,761,127,72
1091,754,93,79
903,823,31,72
1009,809,79,89
1277,809,96,72
1225,812,65,82
1277,871,96,72
1239,984,130,72
1277,1035,93,82
1270,1155,89,79
1225,1282,117,75
1205,1224,79,62
1266,1213,82,72
1198,1344,123,69
