1342,154,106,95
1427,119,159,130
1568,114,120,127
1687,122,60,95
1740,98,88,127
1825,106,106,99
2057,82,102,99
2153,82,102,109
2244,82,99,99
1353,235,144,81
1483,230,243,60
1698,202,162,81
1846,184,275,88
2350,159,130,92
2325,485,137,102
1465,566,215,81
1684,558,169,78
1899,519,211,99
2103,480,190,120
1476,473,130,99
1592,452,144,113
1733,448,130,106
2329,392,123,95
2089,395,201,113
1846,438,78,102
1906,420,183,109
1420,399,120,70
1518,378,123,95
1628,381,155,78
1769,360,127,92
1994,339,123,85
1885,336,116,106
2399,297,46,109
2350,314,53,85
2435,309,56,102
2280,309,78,88
2195,321,106,85
2107,339,109,85
1603,299,67,81
2389,239,95,70
1663,281,102,116
1455,302,159,92
1948,276,99,78
1751,274,137,106
1874,269,81,81
2128,244,106,102
2220,249,102,74
2019,263,123,81
2325,561,141,109
1508,658,85,70
1585,646,113,99
2089,605,159,81
1680,632,85,95
1758,614,137,113
1902,614,180,95
1529,732,130,92
1867,713,85,88
1642,720,144,88
1779,702,92,106
1938,700,63,95
2072,684,116,92
2339,667,127,70
1645,804,152,88
2054,769,113,92
1800,783,137,102
1934,794,127,92
2332,734,123,109
1642,896,152,92
