487,166,97,71
393,169,94,83
293,232,48,77
339,232,31,66
353,229,91,71
291,295,151,71
282,360,105,71
382,360,97,74
83,437,66,74
145,437,54,80
191,428,51,80
242,431,60,80
293,437,60,71
356,434,74,68
410,426,103,80
105,508,194,71
291,494,111,83
399,488,125,71
114,562,162,66
265,565,117,57
376,545,202,77
114,616,182,63
268,608,202,77
63,682,97,97
142,682,120,83
461,671,80,77
268,668,185,85
553,662,94,77
649,656,77,74
74,782,60,57
120,782,51,60
162,767,63,68
214,767,85,71
288,759,94,68
356,756,100,68
450,750,108,71
538,730,120,91
661,745,60,80
718,736,122,77
74,827,182,68
279,824,68,74
342,822,100,74
450,816,103,80
541,813,140,74
689,802,142,71
826,784,63,85
268,876,234,71
672,864,114,71
798,853,117,71
254,930,268,74
672,921,120,71
792,913,137,77
359,1012,37,83
396,1018,60,77
268,1021,48,71
180,1024,94,80
436,1012,71,83
501,1012,77,74
561,1004,66,77
615,1004,40,88
647,998,54,91
698,1004,48,83
743,995,103,74
986,987,63,85
1045,981,23,88
1062,981,80,85
234,1109,85,74
308,1098,77,80
171,1109,63,68
379,1098,80,77
456,1101,54,66
501,1098,66,80
564,1095,48,80
726,1089,48,74
763,1081,74,80
832,1081,74,68
612,1092,48,71
655,1084,74,97
265,1172,88,66
330,1163,85,68
410,1163,54,66
453,1166,83,63
530,1160,97,74
772,1155,111,80
889,1146,83,68
721,1149,63,94
612,1158,120,74
268,1226,54,85
308,1226,159,88
447,1223,151,80
592,1223,134,80
712,1226,168,66
248,1306,197,66
447,1286,205,71
268,1363,46,68
311,1363,34,68
342,1363,85,66
521,1351,66,68
575,1348,68,71
413,1351,114,66
715,1343,37,74
752,1340,66,85
638,1343,85,83
815,1320,48,97
282,1437,34,97
504,1425,77,77
464,1440,46,74
584,1431,60,85
712,1428,85,80
786,1414,88,105
872,1422,71,74
926,1411,83,85
1003,1414,43,91
