42,68,64,150
100,56,164,129
284,54,116,121
537,61,142,107
414,54,118,107
755,54,184,109
116,163,95,101
529,146,103,99
638,134,93,112
915,57,109,96
439,165,96,94
292,175,151,99
218,172,75,101
824,151,114,106
731,154,93,101
60,270,57,119
107,268,132,108
244,278,124,85
775,237,93,93
866,247,72,75
662,252,114,85
685,69,75,80
571,252,95,75
783,332,90,77
711,340,70,72
68,482,49,103
115,471,119,103
78,590,54,77
125,567,106,95
143,650,103,101
473,637,90,80
249,650,85,98
339,644,129,93
242,51,57,119
379,88,49,83
361,282,34,67
396,258,93,109
484,248,93,98
556,336,158,85
507,359,57,70
414,343,103,101
323,356,93,93
246,356,78,96
122,372,124,90
222,452,78,98
683,436,93,90
605,434,75,83
494,436,109,93
419,447,78,90
292,442,124,98
230,558,168,93
386,529,102,102
480,545,78,89
548,532,81,99
637,542,52,81
