1109,575,180,86
1537,557,117,84
1291,558,246,102
33,593,146,81
136,166,81,83
58,164,79,76
222,142,109,94
601,943,122,90
49,1175,168,104
226,1163,178,111
402,1161,192,98
948,1138,182,98
1543,1123,144,100
1369,1122,151,100
1129,1125,235,114
760,153,182,96
940,141,221,91
268,244,147,90
414,249,118,68
538,250,152,85
690,252,116,62
1088,240,90,93
1184,238,117,82
1599,209,166,89
1544,126,224,104
1310,318,91,77
1394,314,104,57
1503,317,117,57
1615,303,129,72
380,391,140,96
848,410,150,79
1459,384,116,96
258,486,268,81
54,492,202,81
178,574,259,96
538,646,214,93
971,649,199,97
1208,668,230,78
1482,662,250,81
326,761,121,89
1248,751,76,69
332,139,113,105
443,132,140,119
561,132,202,130
1204,138,176,94
1361,118,184,117
1483,219,132,93
1376,218,127,107
1291,213,102,107
1202,296,108,103
1099,308,113,101
946,302,161,102
828,318,126,94
727,304,124,104
593,311,146,102
433,311,175,95
53,397,217,106
232,387,166,111
507,397,120,105
606,402,120,87
717,383,156,112
945,222,166,103
799,224,173,114
992,380,120,116
1097,393,114,101
1198,386,142,103
1336,379,136,107
1557,364,129,114
1661,377,83,91
1507,470,227,88
1202,485,271,78
838,488,251,98
708,477,180,116
605,476,99,178
1628,538,110,128
438,551,301,119
133,640,242,119
35,645,128,123
356,642,193,121
142,745,123,113
436,740,102,126
521,744,111,118
608,741,96,122
685,747,64,108
733,750,102,113
818,752,106,102
904,740,86,112
965,732,109,118
1060,732,143,122
1178,732,72,117
1311,739,111,104
1404,733,82,121
1473,734,165,117
1607,724,125,122
1516,811,208,108
1330,818,210,122
1141,820,189,117
51,838,122,130
138,922,182,125
425,910,175,122
730,622,229,143
719,895,229,151
946,878,169,159
1220,904,224,112
1488,891,214,125
787,1126,164,117
34,1013,158,120
180,1014,127,120
288,1010,117,132
390,998,135,140
500,1007,155,127
632,1004,178,120
801,1002,181,112
1053,1007,199,98
1233,995,155,109
1364,994,178,113
1526,987,175,135
39,1301,140,99
321,1294,110,113
179,1285,134,124
528,1283,113,121
436,1292,86,118
632,1272,121,124
764,1269,148,105
922,1264,148,107
1070,1251,121,113
1199,1248,130,115
1333,1251,186,100
1520,1234,183,116
22,1414,167,136
738,1410,178,122
920,1387,160,137
1083,1380,109,119
1203,1379,189,108
1396,1363,157,121
1561,1358,118,121
34,1575,130,95
164,1569,104,106
266,1554,51,118
324,1560,100,109
412,1549,83,111
488,1531,102,125
592,1539,93,111
682,1525,206,120
1011,1532,206,97
891,1542,118,97
1222,1513,113,109
1336,1514,124,109
1456,1498,80,119
330,1709,122,88
168,1709,74,99
50,1709,114,95
239,1707,86,102
450,1693,82,111
537,1694,78,102
623,1701,107,92
743,1677,185,107
929,1660,180,116
48,1821,135,95
183,1820,93,92
278,1814,111,94
391,1818,90,90
480,1812,103,92
637,1805,119,91
582,1813,55,85
754,1791,154,96
44,1930,97,93
141,1937,98,97
367,1925,98,97
241,1934,120,94
686,1938,137,77
595,1932,91,105
471,1932,72,102
533,1916,65,122
826,1911,113,99
938,1904,69,103
1101,1905,130,82
1010,1904,89,99
145,2078,155,92
441,2073,56,80
370,2072,67,90
492,2065,97,88
591,2068,146,79
743,2043,107,107
149,2208,66,69
58,2203,91,74
215,2205,93,86
308,2200,88,84
401,2191,125,86
540,2201,145,71
47,2339,69,75
116,2353,97,84
217,2353,93,74
316,2360,75,66
392,2355,117,62
912,1790,165,87
1079,1773,142,91
850,2044,142,97
1219,1639,270,106
1214,1743,126,124
179,1429,156,107
329,1416,127,114
